state,action,next_state,reward,done
"[-1.0918582916259765, 0.029999992847442626, -0.6033523559570313, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.010033279657363892, 0.9942810535430908, 0.7814002990722656, 0.20331876277923583, -1.7334579467773437, 0.19122764587402344]","[0.0, -0.6621290445327759]","[-1.0918582916259765, 0.029999992847442626, -0.6033523559570313, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.5027754902839661, 0.8578532934188843, 0.7814002990722656, 0.20331876277923583, -1.7334579467773437, 0.19122764587402344]",-0.5,False
"[-1.0918582916259765, 0.029999992847442626, -0.6033523559570313, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.5027754902839661, 0.8578532934188843, 0.7814002990722656, 0.20331876277923583, -1.7334579467773437, 0.19122764587402344]","[1.0, 0.973753809928894]","[-1.0996927642822265, 0.029999992847442626, -0.5623628616333007, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.2923101782798767, 0.94682776927948, 0.7030555725097656, 0.20331876277923583, -1.323563003540039, 0.15124300956726075]",0.5,False
"[-1.100193405151367, 0.029999992847442626, -0.5597436141967773, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.2972675859928131, 0.9449560046195984, 0.6980491638183594, 0.20331876277923583, -1.2973705291748048, 0.14872058868408203]","[1.0, -0.9686353206634521]","[-1.1349992370605468, 0.029999992847442626, -0.532042236328125, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.5703186988830566, 0.8002685308456421, 0.3499908447265625, 0.20331876277923583, -1.0203567504882813, 0.10977066993713379]",0.5,False
"[-1.1349992370605468, 0.029999992847442626, -0.532042236328125, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.5703186988830566, 0.8002685308456421, 0.3499908447265625, 0.20331876277923583, -1.0203567504882813, 0.10977066993713379]","[1.0, 0.9081048965454102]","[-1.1474868774414062, 0.029999992847442626, -0.48922977447509763, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.12047314643859863, 0.9445206522941589, 0.22511444091796876, 0.20331876277923583, -0.5922321319580078, 0.06653975963592529]",0.5,False
"[-1.1481114196777344, 0.029999992847442626, -0.4866372299194336, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, 0.125200554728508, 0.9399392008781433, 0.2188690185546875, 0.20331876277923583, -0.5663066864013672, 0.06402698040008545]","[1.0, -0.3593345880508423]","[-1.1684391021728515, 0.029999992847442626, -0.448546142578125, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.2843010425567627, 0.6122990250587463, 0.015592193603515625, 0.20331876277923583, -0.18539581298828126, 0.027559616565704347]",1000.0,True
"[-1.1689624786376953, 0.029999992847442626, -0.44762908935546875, -1.169998321533203, 0.009668116569519042, -0.4300065612792969, -0.29099103808403015, 0.5874921083450317, 0.010358428955078125, 0.20331876277923583, -0.17622528076171876, 0.026926040649414062]","[1.0, 0.5912641286849976]","[-1.1714253997802735, 0.029999992847442626, -0.40308677673339843, -0.7699999237060546, 0.009672447443008422, -1.0400000762939454, -0.4863887131214142, -0.8733255863189697, -4.014254760742188, 0.20327545404434205, 6.369132995605469, 0.753136215209961]",-3.5,False
"[-1.1715699005126954, 0.029999992847442626, -0.40042404174804686, -0.7699999237060546, 0.00967188537120819, -1.0400000762939454, -0.4848885238170624, -0.8741618990898132, -4.015699768066407, 0.20328107476234436, 6.395760345458984, 0.7554662322998047]","[0.0, 0.9999566674232483]","[-1.1717649841308593, 0.029999992847442626, -0.3968276214599609, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.9603502750396729, -0.27750465273857117, -4.017650604248047, 0.20335341095924378, 6.431724548339844, 0.7586168670654296]",-2.3700727820396423,False
"[-1.1717649841308593, 0.029999992847442626, -0.3968276214599609, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.9603502750396729, -0.27750465273857117, -4.017650604248047, 0.20335341095924378, 6.431724548339844, 0.7586168670654296]","[0.0, 0.9999712109565735]","[-1.1717649841308593, 0.029999992847442626, -0.3968276214599609, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.8753064870834351, 0.48282498121261597, -4.017650604248047, 0.20335341095924378, 6.431724548339844, 0.7586168670654296]",-0.5343500375747681,False
"[-1.1717649841308593, 0.029999992847442626, -0.3968276214599609, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.8753064870834351, 0.48282498121261597, -4.017650604248047, 0.20335341095924378, 6.431724548339844, 0.7586168670654296]","[1.0, 0.9998670816421509]","[-1.1665052032470704, 0.029999992847442626, -0.40154434204101563, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.28013089299201965, 0.9595807790756226, -3.9650527954101564, 0.20335341095924378, 6.3845573425292965, 0.7518348693847656]",0.17819976806640625,False
"[-1.1665052032470704, 0.029999992847442626, -0.40154434204101563, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.28013089299201965, 0.9595807790756226, -3.9650527954101564, 0.20335341095924378, 6.3845573425292965, 0.7518348693847656]","[0.0, 0.9943817853927612]","[-1.165809097290039, 0.029999992847442626, -0.40216854095458987, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.47626376152038574, 0.8788853883743286, -3.9580917358398438, 0.20335341095924378, 6.378315353393555, 0.750937728881836]",-0.41028594970703125,False
"[-1.165809097290039, 0.029999992847442626, -0.40216854095458987, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.47626376152038574, 0.8788853883743286, -3.9580917358398438, 0.20335341095924378, 6.378315353393555, 0.750937728881836]","[0.0, -0.45659199357032776]","[-1.165809097290039, 0.029999992847442626, -0.40216854095458987, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.13750487565994263, 0.9901308417320251, -3.9580917358398438, 0.20335341095924378, 6.378315353393555, 0.750937728881836]",-0.5,False
"[-1.165809097290039, 0.029999992847442626, -0.40216854095458987, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.13750487565994263, 0.9901308417320251, -3.9580917358398438, 0.20335341095924378, 6.378315353393555, 0.750937728881836]","[1.0, 0.8314816355705261]","[-1.1755518341064453, 0.029999992847442626, -0.4427472686767578, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.7390896677970886, 0.6730183362960815, -4.055519104003906, 0.20335341095924378, 5.972528076171875, 0.722216567993164]",0.5,False
"[-1.1761743927001953, 0.029999992847442626, -0.44534027099609375, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.740928053855896, 0.6709908843040466, -4.061744689941406, 0.20335341095924378, 5.946598052978516, 0.7204245758056641]","[1.0, -0.9478992819786072]","[-1.155980682373047, 0.029999992847442626, -0.4883242034912109, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.10143321752548218, 0.9943843483924866, -3.859807586669922, 0.20335341095924378, 5.516758728027344, 0.6736029052734375]",0.5,False
"[-1.155980682373047, 0.029999992847442626, -0.4883242034912109, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.10143321752548218, 0.9943843483924866, -3.859807586669922, 0.20335341095924378, 5.516758728027344, 0.6736029052734375]","[1.0, 0.6982089877128601]","[-1.1561876678466796, 0.029999992847442626, -0.5332429122924804, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.6367679834365845, 0.7703952193260193, -3.86187744140625, 0.20335341095924378, 5.067571640014648, 0.6374616241455078]",0.5,False
"[-1.1561876678466796, 0.029999992847442626, -0.5332429122924804, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.6367679834365845, 0.7703952193260193, -3.86187744140625, 0.20335341095924378, 5.067571640014648, 0.6374616241455078]","[1.0, -0.9393227100372314]","[-1.1292705535888672, 0.029999992847442626, -0.5687284469604492, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.046809107065200806, 0.9983148574829102, -3.592706298828125, 0.20335341095924378, 4.712716293334961, 0.59294677734375]",0.5,False
"[-1.1275562286376952, 0.029999992847442626, -0.5707710647583008, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, -0.0470203161239624, 0.9982997179031372, -3.5755630493164063, 0.20335341095924378, 4.692290115356445, 0.5902845764160156]","[1.0, 0.8331420421600342]","[-1.1236846923828125, 0.029999992847442626, -0.6153277587890625, -0.7699999237060546, 0.00966465175151825, -1.0400000762939454, 0.6052452325820923, 0.795189380645752, -3.536847686767578, 0.20335341095924378, 4.246723175048828, 0.5530398178100586]",0.5,False
"[-1.1235678100585937, 0.029999992847442626, -0.6179918670654296, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.6075844168663025, 0.7933973073959351, -3.535755920410156, 0.20331876277923583, 4.220044708251953, 0.5509236145019532]","[1.0, -0.9796394109725952]","[-1.0928845977783204, 0.029999992847442626, -0.6501705932617188, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.12111011147499084, 0.9918274879455566, -3.228923797607422, 0.20331876277923583, 3.8982574462890627, 0.5065935134887696]",0.5,False
"[-1.0928845977783204, 0.029999992847442626, -0.6501705932617188, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.12111011147499084, 0.9918274879455566, -3.228923797607422, 0.20331876277923583, 3.8982574462890627, 0.5065935134887696]","[1.0, 0.8556629419326782]","[-1.084644775390625, 0.029999992847442626, -0.6940908050537109, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.5615423917770386, 0.826306939125061, -3.146525573730469, 0.20331876277923583, 3.4590553283691405, 0.468049430847168]",0.5,False
"[-1.0842694091796874, 0.029999992847442626, -0.6967308807373047, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.5641955733299255, 0.8244868516921997, -3.142771911621094, 0.20331876277923583, 3.4326545715332033, 0.465848388671875]","[1.0, -0.9845064282417297]","[-1.050508041381836, 0.029999992847442626, -0.7256483459472656, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.1845911145210266, 0.9816327095031738, -2.805158233642578, 0.20331876277923583, 3.143479919433594, 0.4218022918701172]",0.5,False
"[-1.0483954620361329, 0.029999992847442626, -0.7272755432128907, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.18574365973472595, 0.9814003705978394, -2.784032440185547, 0.20331876277923583, 3.127207946777344, 0.4191849899291992]","[1.0, 0.7828107476234436]","[-1.0429292297363282, 0.029999992847442626, -0.7389517211914063, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.42253702878952026, 0.9049670696258545, -2.7293701171875, 0.20331876277923583, 3.0104461669921876, 0.40686100006103515]",0.5,False
"[-1.0429292297363282, 0.029999992847442626, -0.7389517211914063, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.4225369095802307, 0.9049669504165649, -2.7293701171875, 0.20331876277923583, 3.0104461669921876, 0.40686100006103515]","[1.0, -0.9398011565208435]","[-1.0065187835693359, 0.029999992847442626, -0.7609003448486328, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.32801198959350586, 0.9430423974990845, -2.365265655517578, 0.20331876277923583, 2.790959930419922, 0.36640522003173825]",0.5,False
"[-1.0042220306396485, 0.029999992847442626, -0.7622554779052735, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.33027780055999756, 0.9422286748886108, -2.342298126220703, 0.20331876277923583, 2.7774085998535156, 0.3638914108276367]","[1.0, 0.8592824935913086]","[-0.9865204620361329, 0.029999992847442626, -0.8032804870605469, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.36832934617996216, 0.9275413751602173, -2.165282440185547, 0.20331876277923583, 2.3671585083007813, 0.3214533615112305]",0.5,False
"[-0.9855738067626953, 0.029999992847442626, -0.8057734680175781, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.3711833953857422, 0.926369309425354, -2.1558158874511717, 0.20331876277923583, 2.3422286987304686, 0.3189814376831055]","[0.0, -0.9507896900177002]","[-0.9842952728271485, 0.029999992847442626, -0.809140625, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.3528479039669037, 0.9334609508514404, -2.143030548095703, 0.20331876277923583, 2.30855712890625, 0.3156478118896484]",-0.16663742065429688,False
"[-0.9842952728271485, 0.029999992847442626, -0.809140625, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.3528479039669037, 0.9334609508514404, -2.143030548095703, 0.20331876277923583, 2.30855712890625, 0.3156478118896484]","[1.0, 0.835464358329773]","[-0.9664413452148437, 0.029999992847442626, -0.8457769012451172, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.33037546277046204, 0.9409911632537842, -1.9644912719726562, 0.20331876277923583, 1.942194366455078, 0.27699607849121094]",0.5,False
"[-0.9641049194335938, 0.029999992847442626, -0.8505712127685547, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.33646413683891296, 0.9387245774269104, -1.9411270141601562, 0.20331876277923583, 1.894251251220703, 0.2719834518432617]","[1.0, -0.9380114078521729]","[-0.9236141967773438, 0.029999992847442626, -0.8691317749023437, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.4403088092803955, 0.8935093879699707, -1.5362197875976562, 0.20331876277923583, 1.7086456298828125, 0.2306681442260742]",0.5,False
"[-0.9211383056640625, 0.029999992847442626, -0.8701223754882812, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.4448987543582916, 0.8911414742469788, -1.5114608764648438, 0.20331876277923583, 1.6987396240234376, 0.22828859329223633]","[1.0, 0.7185400724411011]","[-0.8935498046875, 0.029999992847442626, -0.90553955078125, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.1163628101348877, 0.9870229363441467, -1.2355758666992187, 0.20331876277923583, 1.34456787109375, 0.18373483657836914]",0.5,False
"[-0.8919877624511718, 0.029999992847442626, -0.9077008056640625, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, 0.11805358529090881, 0.986640453338623, -1.2199554443359375, 0.20331876277923583, 1.322955322265625, 0.18110330581665038]","[0.0, -0.8095780611038208]","[-0.8898779296875, 0.029999992847442626, -0.9106199645996094, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.4887147545814514, 0.8648955821990967, -1.1988571166992188, 0.20331876277923583, 1.2937637329101563, 0.1775506019592285]",-0.1447296142578125,False
"[-0.8898779296875, 0.029999992847442626, -0.9106199645996094, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.4887147545814514, 0.8648955821990967, -1.1988571166992188, 0.20331876277923583, 1.2937637329101563, 0.1775506019592285]","[1.0, 0.5775352120399475]","[-0.85970703125, 0.029999992847442626, -0.9394515991210938, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.07856491208076477, 0.9856816530227661, -0.8971481323242188, 0.20331876277923583, 1.0054473876953125, 0.13627684593200684]",0.5,False
"[-0.8558511352539062, 0.029999992847442626, -0.9431362915039062, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.08171623945236206, 0.9845010042190552, -0.8585891723632812, 0.20331876277923583, 0.9686004638671875, 0.13102293014526367]","[1.0, -0.29382866621017456]","[-0.81488525390625, 0.029999992847442626, -0.9680119323730468, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.45011526346206665, 0.8620201349258423, -0.44893035888671873, 0.20331876277923583, 0.7198440551757812, 0.08723832130432128]",0.5,False
"[-0.81488525390625, 0.029999992847442626, -0.9680119323730468, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.45011526346206665, 0.8620201349258423, -0.44893035888671873, 0.20331876277923583, 0.7198440551757812, 0.08723832130432128]","[1.0, 0.41567203402519226]","[-0.7846534729003907, 0.029999992847442626, -1.0016001129150391, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.3053467869758606, 0.8427083492279053, -0.146612548828125, 0.20331876277923583, 0.38396224975585935, 0.045854201316833494]",0.5,False
"[-0.7829104614257812, 0.029999992847442626, -1.0036182403564453, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.3209083676338196, 0.8245373368263245, -0.12918243408203126, 0.20331876277923583, 0.3637809753417969, 0.043630633354187015]","[0.0, 0.5142164826393127]","[-0.7805562591552735, 0.029999992847442626, -1.0063441467285157, -0.7699922180175781, 0.009668116569519042, -1.039996337890625, -0.0037590861320495605, 0.8663579821586609, -0.10564041137695312, 0.20331876277923583, 0.33652191162109374, 0.04071184158325195]",-0.20812082290649414,False
